asset,status,pnl,strategy_type,amount_usdc,executed_price,outcome_bought
BTC,SUCCESS,1.617391304347827,PURE_FAVORITE,3.6,0.69,YES
ETH,SUCCESS,-6.61,PURE_FAVORITE,6.61,0.62,YES
BTC,SUCCESS,1.1199999999999997,PURE_FAVORITE,2.38,0.68,YES
ETH,SUCCESS,2.093333333333333,PURE_FAVORITE,6.28,0.75,YES
XRP,SUCCESS,-2.27,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",2.27,0.7,YES
ETH,SUCCESS,-1.12,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.12,0.43,YES
SOL,SUCCESS,-1.02,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.02,0.35,YES
DOGE,SUCCESS,-2.01,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",2.01,0.61,YES
ETH,SUCCESS,-1.68,PURE_FAVORITE,1.68,0.86,NO
BTC,SUCCESS,-1,PURE_FAVORITE,1,0.75,NO
ETH,SUCCESS,0.3250561797752809,PURE_FAVORITE,2.63,0.89,NO
ETH,SUCCESS,0.13636363636363646,CRYPTO_TREND,1,0.88,YES
ETH,SUCCESS,0.2195121951219512,CRYPTO_TREND,1,0.82,YES
ETH,SUCCESS,0.639344262295082,CRYPTO_TREND,1,0.61,YES
ETH,SUCCESS,-1,CRYPTO_TREND,1,0.1,YES
ETH,SUCCESS,-1,CRYPTO_TREND,1,0.012,YES
ETH,SUCCESS,-1,CRYPTO_TREND,1,0.53,YES
XRP,SUCCESS,-2.24,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",2.24,0.58,YES
ETH,SUCCESS,-1.39,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.39,0.42,YES
SOL,SUCCESS,-1.74,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.74,0.31,YES
XRP,SUCCESS,0.9067605633802818,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",2.22,0.71,YES
XRP,SUCCESS,0.7923943661971831,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.94,0.71,YES
DOGE,SUCCESS,0.4068493150684933,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.1,0.73,YES
BTC,SUCCESS,-1.21,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.21,0.76,NO
ETH,SUCCESS,-1.6,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.6,0.75,NO
XRP,SUCCESS,-2.8,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",2.8,0.56,YES
SOL,SUCCESS,-2.13,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",2.13,0.35,YES
ETH,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1,0.39,NO
SOL,SUCCESS,-1.2,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.2,0.32,NO
BTC,SUCCESS,-1.29,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.29,0.27,YES
BTC,SUCCESS,-1.21,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.21,0.76,NO
ETH,SUCCESS,0.46154929577464787,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.13,0.71,YES
BTC,SUCCESS,0.3821052631578947,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.21,0.76,NO
BTC,SUCCESS,-1,PURE_FAVORITE,1,0.71,YES
ETH,SUCCESS,1.3886419753086416,PURE_FAVORITE,5.92,0.81,YES
BTC,SUCCESS,-1,PURE_FAVORITE,1,0.61,NO
BTC,SUCCESS,-2.47,PURE_FAVORITE,2.47,0.62,NO
ETH,SUCCESS,-1,CRYPTO_TREND,1,0.03,YES
ETH,SUCCESS,0.11111111111111116,CRYPTO_TREND,1,0.9,YES
ETH,SUCCESS,0.4285714285714286,CRYPTO_TREND,1,0.7,YES
ETH,SUCCESS,-1.04,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.04,0.31,YES
ETH,SUCCESS,-1.07,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.07,0.359,YES
XRP,SUCCESS,1.015714285714286,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",2.37,0.7,YES
ETH,SUCCESS,-1.08,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.08,0.4,NO
XRP,SUCCESS,-2.27,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",2.27,0.58,YES
ETH,SUCCESS,-1.43,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.43,0.37,NO
BTC,SUCCESS,0.3633333333333333,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.09,0.75,YES
ETH,SUCCESS,-1.12,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.12,0.28,YES
SOL,SUCCESS,-3.2,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",3.2,0.39,NO
DOGE,SUCCESS,0.3500000000000001,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.05,0.75,YES
BTC,SUCCESS,2.34,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.26,0.35,YES
BTC,SUCCESS,-1.09,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.09,0.28,YES
BTC,SUCCESS,-1.75,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.75,0.66,NO
ETH,SUCCESS,0.7537499999999999,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.34,0.64,YES
XRP,SUCCESS,-2.53,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",2.53,0.67,YES
ETH,SUCCESS,-1.28,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.28,0.32,NO
SOL,SUCCESS,-1.76,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.76,0.38,YES
DOGE,SUCCESS,0.46232876712328763,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.25,0.73,YES
ETH,SUCCESS,0.6249295774647889,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.53,0.71,NO
ETH,SUCCESS,3.339973045822103,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.97,0.371,NO
XRP,SUCCESS,-3.4,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",3.4,0.582,YES
XRP,SUCCESS,1.850967741935484,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",3.02,0.62,YES
ETH,SUCCESS,0.5333333333333332,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.6,0.75,YES
DOGE,SUCCESS,0.4671428571428573,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.09,0.7,YES
XRP,SUCCESS,2.0131034482758623,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",2.78,0.58,YES
DOGE,SUCCESS,0.5922535211267606,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.45,0.71,YES
BTC,SUCCESS,0.49,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.47,0.75,YES
ETH,SUCCESS,-1.05,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.05,0.36,YES
SOL,SUCCESS,-2.83,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",2.83,0.71,YES
BTC,SUCCESS,2.826486486486486,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.66,0.37,YES
DOGE,SUCCESS,-1.15,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.15,0.72,YES
ETH,SUCCESS,2.4355555555555557,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.37,0.36,NO
BTC,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1,0.37,YES
SOL,SUCCESS,-2.02,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",2.02,0.34,YES
ETH,SUCCESS,-1.18,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.18,0.29,YES
ETH,SUCCESS,1.1513793103448278,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.59,0.58,NO
BTC,SUCCESS,-1.3,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.3,0.8,YES
BTC,SUCCESS,0.2355421686746988,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.15,0.83,YES
SOL,SUCCESS,-1.39,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.39,0.39,YES
DOGE,SUCCESS,0.21904761904761916,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.15,0.84,YES
XRP,SUCCESS,-3.22,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",3.22,0.56,YES
ETH,SUCCESS,-1.37,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.37,0.29,YES
SOL,SUCCESS,-1.48,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.48,0.33,YES
DOGE,SUCCESS,1.0070588235294116,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",2.14,0.68,YES
SOL,SUCCESS,-1.93,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.93,0.38,YES
ETH,SUCCESS,-1.94,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.94,0.57,NO
ETH,SUCCESS,0.9245454545454543,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.13,0.55,NO
BTC,SUCCESS,5.6,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",2.4,0.3,YES
ETH,SUCCESS,-6.97,PURE_FAVORITE,6.97,0.58,YES
DOGE,SUCCESS,2.007272727272727,PURE_FAVORITE,6.72,0.77,YES
ETH,SUCCESS,-1,CRYPTO_TREND,1,0.41,YES
ETH,SUCCESS,-1,CRYPTO_TREND,1,0.17,YES
ETH,SUCCESS,0.17647058823529416,CRYPTO_TREND,1,0.85,YES
ETH,SUCCESS,-1,CRYPTO_TREND,1,0.01,YES
ETH,SUCCESS,-1,CRYPTO_TREND,1,0.88,YES
ETH,SUCCESS,-1,CRYPTO_TREND,1,0.32,YES
ETH,SUCCESS,-2.39,PURE_FAVORITE,2.39,0.67,NO
ETH,SUCCESS,0.5207407407407407,PURE_FAVORITE,2.22,0.81,NO
BTC,SUCCESS,0.34444444444444455,PURE_FAVORITE,3.1,0.9,YES
BTC,SUCCESS,0.3219047619047619,PURE_FAVORITE,1.69,0.84,YES
BTC,SUCCESS,0.20481927710843384,PURE_FAVORITE,1,0.83,NO
ETH,SUCCESS,0.4224999999999999,PURE_FAVORITE,1.69,0.8,NO
ETH,SUCCESS,1.5712121212121213,PURE_FAVORITE,3.05,0.66,YES
ETH,SUCCESS,-1,CRYPTO_TREND,1,0.3,YES
ETH,SUCCESS,0.11111111111111116,CRYPTO_TREND,1,0.9,YES
ETH,SUCCESS,-1,CRYPTO_TREND,1,0.26,YES
BTC,SUCCESS,-1,CRYPTO_TREND,1,0.19,YES
BTC,SUCCESS,0.36986301369863006,CRYPTO_TREND,1,0.73,YES
ETH,SUCCESS,0.5384615384615383,CRYPTO_TREND,1,0.65,YES
ETH,SUCCESS,-1,CRYPTO_TREND,1,0.48,YES
BTC,SUCCESS,-1,CRYPTO_TREND,1,0.36,YES
ETH,SUCCESS,-1,CRYPTO_TREND,1,0.45,YES
BTC,SUCCESS,-1,CRYPTO_TREND,1,0.03,YES
ETH,SUCCESS,-1.28,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.28,0.4,YES
DOGE,SUCCESS,-1.28,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.28,0.63,YES
BTC,SUCCESS,0.6249295774647889,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.53,0.71,NO
ETH,SUCCESS,0.838125,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.49,0.64,NO
BTC,SUCCESS,-2.26,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",2.26,0.52,NO
ETH,SUCCESS,-1.11,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.11,0.57,NO
BTC,SUCCESS,0.4738461538461538,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.68,0.78,NO
ETH,SUCCESS,0.7928571428571427,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.35,0.63,YES
BTC,SUCCESS,1.424576271186441,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",2.05,0.59,YES
ETH,SUCCESS,0.7928571428571427,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.35,0.63,YES
ETH,SUCCESS,0.8373684210526318,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.11,0.57,YES
XRP,SUCCESS,-2.2,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",2.2,0.48,YES
BTC,SUCCESS,-1.92,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.92,0.51,YES
ETH,SUCCESS,-1,CRYPTO_TREND,1,0.54,NO
ETH,SUCCESS,-1,CRYPTO_TREND,1,0.19,YES
ETH,SUCCESS,-1,CRYPTO_TREND,1,0.06,YES
ETH,SUCCESS,-1,CRYPTO_TREND,1,0.42,YES
ETH,SUCCESS,0.12359550561797761,CRYPTO_TREND,1,0.89,YES
ETH,SUCCESS,0.5384615384615383,CRYPTO_TREND,1,0.65,YES
ETH,SUCCESS,-1,CRYPTO_TREND,1,0.53,YES
ETH,SUCCESS,0.11111111111111116,CRYPTO_TREND,1,0.9,YES
ETH,SUCCESS,1.7027027027027026,CRYPTO_TREND,1,0.37,YES
BTC,SUCCESS,0.13636363636363646,CRYPTO_TREND,1,0.88,YES
ETH,SUCCESS,-1.45,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.45,0.77,NO
ETH,SUCCESS,1.0833333333333335,CRYPTO_TREND,1,0.48,NO
ETH,SUCCESS,0.11111111111111116,CRYPTO_TREND,1,0.9,YES
ETH,SUCCESS,1.0408163265306123,CRYPTO_TREND,1,0.49,YES
ETH,SUCCESS,-1,CRYPTO_TREND,1,0.15,YES
ETH,SUCCESS,-1,CRYPTO_TREND,1,0.86,YES
ETH,SUCCESS,5.666666666666667,CRYPTO_TREND,1,0.15,YES
ETH,SUCCESS,0.19047619047619047,CRYPTO_TREND,1,0.84,YES
ETH,SUCCESS,-1,CRYPTO_TREND,1,0.04,YES
ETH,SUCCESS,0.6949152542372883,CRYPTO_TREND,1,0.59,YES
ETH,SUCCESS,-1.32,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.32,0.54,YES
BTC,SUCCESS,-1.09,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.09,0.59,YES
SOL,SUCCESS,1.179433962264151,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.33,0.53,YES
DOGE,SUCCESS,-1.15,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.15,0.53,YES
BTC,SUCCESS,-1.4,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.4,0.6,NO
