opportunity_id,market_id,asset,calendar_date,decision_at,time_left_min,executable_ask,diagnostic_mid,diagnostic_half_spread,diagnostic_spread_cost,shares,target,gross_pnl,net_pnl,reproduced_net_pnl,historical_fee,historical_net_pnl,scenario_id,scenario_fee,scenario_net_pnl,sign_changed
2751528_2026-07-02T04:40:34.946494+00:00,2751528,BTC,2026-07-02,2026-07-02T04:40:34.946494+00:00,4.42,0.1,0.095,0.0050000000000000044,0.050000000000000044,10.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2753358_2026-07-02T05:25:34.378693+00:00,2753358,BTC,2026-07-02,2026-07-02T05:25:34.378693+00:00,4.43,0.06,0.055,0.0049999999999999975,0.08333349999999995,16.6667,0,-1.0,-1.002,-1.002002004,,,0.1% Demonstration Scenario,0.001,-1.0010019999999997,False
2753397_2026-07-02T05:40:36.400234+00:00,2753397,BTC,2026-07-02,2026-07-02T05:40:36.400234+00:00,4.39,0.11,0.10500000000000001,0.0049999999999999906,0.04545449999999991,9.0909,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2753490_2026-07-02T05:55:35.270411+00:00,2753490,BTC,2026-07-02,2026-07-02T05:55:35.270411+00:00,4.41,0.22,0.215,0.0050000000000000044,0.02272750000000002,4.5455,0,-1.0,-1.002,-1.00201002,,,0.1% Demonstration Scenario,0.001,-1.0010099999999997,False
2753523_2026-07-02T06:10:29.662279+00:00,2753523,BTC,2026-07-02,2026-07-02T06:10:29.662279+00:00,4.51,0.13,0.125,0.0050000000000000044,0.03846150000000004,7.6923,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2754100_2026-07-02T07:40:12.670888+00:00,2754100,BTC,2026-07-02,2026-07-02T07:40:12.670888+00:00,4.79,0.21,0.20500000000000002,0.004999999999999977,0.023809499999999886,4.7619,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2754431_2026-07-02T09:10:40.808212+00:00,2754431,BTC,2026-07-02,2026-07-02T09:10:40.808212+00:00,4.32,0.03,0.025,0.0049999999999999975,0.1666664999999999,33.3333,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2754776_2026-07-02T10:10:06.692821+00:00,2754776,BTC,2026-07-02,2026-07-02T10:10:06.692821+00:00,4.89,0.09,0.08499999999999999,0.0050000000000000044,0.05555550000000005,11.1111,1,10.1111,10.1091,10.109101002,,,0.1% Demonstration Scenario,0.001,10.110101,False
2755912_2026-07-02T12:10:37.176266+00:00,2755912,BTC,2026-07-02,2026-07-02T12:10:37.176266+00:00,4.38,0.23,0.225,0.0050000000000000044,0.021739000000000022,4.3478,0,-1.0,-1.002,-1.0019939880000002,,,0.1% Demonstration Scenario,0.001,-1.0009940000000002,False
2755953_2026-07-02T12:25:37.907475+00:00,2755953,BTC,2026-07-02,2026-07-02T12:25:37.907475+00:00,4.37,0.03,0.025,0.0049999999999999975,0.1666664999999999,33.3333,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2756340_2026-07-02T13:55:35.822720+00:00,2756340,BTC,2026-07-02,2026-07-02T13:55:35.822720+00:00,4.4,0.16,0.155,0.0050000000000000044,0.03125000000000003,6.25,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2756535_2026-07-02T14:25:36.986322+00:00,2756535,BTC,2026-07-02,2026-07-02T14:25:36.986322+00:00,4.38,0.01,0.006,0.004,0.4,100.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2756567_2026-07-02T14:40:36.274547+00:00,2756567,BTC,2026-07-02,2026-07-02T14:40:36.274547+00:00,4.4,0.23,0.225,0.0050000000000000044,0.021739000000000022,4.3478,0,-1.0,-1.002,-1.0019939880000002,,,0.1% Demonstration Scenario,0.001,-1.0009940000000002,False
2757665_2026-07-02T15:10:36.995609+00:00,2757665,BTC,2026-07-02,2026-07-02T15:10:36.995609+00:00,4.38,0.06,0.055,0.0049999999999999975,0.08333349999999995,16.6667,0,-1.0,-1.002,-1.002002004,,,0.1% Demonstration Scenario,0.001,-1.0010019999999997,False
2757884_2026-07-02T15:55:36.822218+00:00,2757884,BTC,2026-07-02,2026-07-02T15:55:36.822218+00:00,4.39,0.07,0.065,0.0050000000000000044,0.07142850000000006,14.2857,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2758485_2026-07-02T16:25:37.732391+00:00,2758485,BTC,2026-07-02,2026-07-02T16:25:37.732391+00:00,4.37,0.012,0.0115,0.0005000000000000004,0.041666650000000034,83.3333,0,-1.0,-1.002,-1.0019995992,,,0.1% Demonstration Scenario,0.001,-1.0009995999999999,False
2759386_2026-07-02T17:40:37.324208+00:00,2759386,BTC,2026-07-02,2026-07-02T17:40:37.324208+00:00,4.38,0.021,0.0205,0.0005000000000000004,0.02380950000000002,47.619,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2759463_2026-07-02T17:55:37.241511+00:00,2759463,BTC,2026-07-02,2026-07-02T17:55:37.241511+00:00,4.38,0.07,0.065,0.0050000000000000044,0.07142850000000006,14.2857,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2759997_2026-07-02T18:25:35.789104+00:00,2759997,BTC,2026-07-02,2026-07-02T18:25:35.789104+00:00,4.4,0.25,0.245,0.0050000000000000044,0.020000000000000018,4.0,1,3.0,2.998,2.998,,,0.1% Demonstration Scenario,0.001,2.999,False
2760040_2026-07-02T18:40:35.826090+00:00,2760040,BTC,2026-07-02,2026-07-02T18:40:35.826090+00:00,4.4,0.08,0.07500000000000001,0.0049999999999999906,0.06249999999999988,12.5,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2760135_2026-07-02T18:55:36.701597+00:00,2760135,BTC,2026-07-02,2026-07-02T18:55:36.701597+00:00,4.39,0.2,0.195,0.0050000000000000044,0.025000000000000022,5.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2760417_2026-07-02T19:40:35.824446+00:00,2760417,BTC,2026-07-02,2026-07-02T19:40:35.824446+00:00,4.4,0.21,0.20500000000000002,0.004999999999999977,0.023809499999999886,4.7619,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2760513_2026-07-02T19:55:35.800614+00:00,2760513,BTC,2026-07-02,2026-07-02T19:55:35.800614+00:00,4.4,0.26,0.255,0.0050000000000000044,0.01923100000000002,3.8462,0,-1.0,-1.002,-1.0020120240000001,,,0.1% Demonstration Scenario,0.001,-1.001012,False
2760717_2026-07-02T20:25:36.813501+00:00,2760717,BTC,2026-07-02,2026-07-02T20:25:36.813501+00:00,4.39,0.37,0.365,0.0050000000000000044,0.013513500000000013,2.7027,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2760792_2026-07-02T20:40:36.760832+00:00,2760792,BTC,2026-07-02,2026-07-02T20:40:36.760832+00:00,4.39,0.26,0.255,0.0050000000000000044,0.01923100000000002,3.8462,0,-1.0,-1.002,-1.0020120240000001,,,0.1% Demonstration Scenario,0.001,-1.001012,False
2760981_2026-07-02T21:10:36.774810+00:00,2760981,BTC,2026-07-02,2026-07-02T21:10:36.774810+00:00,4.39,0.2,0.195,0.0050000000000000044,0.025000000000000022,5.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2761472_2026-07-02T22:10:36.080533+00:00,2761472,BTC,2026-07-02,2026-07-02T22:10:36.080533+00:00,4.4,0.09,0.08499999999999999,0.0050000000000000044,0.05555550000000005,11.1111,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2763211_2026-07-02T23:10:36.440660+00:00,2763211,BTC,2026-07-02,2026-07-02T23:10:36.440660+00:00,4.39,0.04,0.035,0.0049999999999999975,0.12499999999999994,25.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2763309_2026-07-02T23:40:37.610778+00:00,2763309,BTC,2026-07-02,2026-07-02T23:40:37.610778+00:00,4.37,0.18,0.175,0.0050000000000000044,0.027778000000000025,5.5556,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
2763419_2026-07-03T00:10:36.416744+00:00,2763419,BTC,2026-07-03,2026-07-03T00:10:36.416744+00:00,4.39,0.01,0.0075,0.0025000000000000005,0.25000000000000006,100.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2763456_2026-07-03T00:25:37.072545+00:00,2763456,BTC,2026-07-03,2026-07-03T00:25:37.072545+00:00,4.38,0.09,0.08499999999999999,0.0050000000000000044,0.05555550000000005,11.1111,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2763640_2026-07-03T01:25:36.907335+00:00,2763640,BTC,2026-07-03,2026-07-03T01:25:36.907335+00:00,4.38,0.36,0.355,0.0050000000000000044,0.013889000000000012,2.7778,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
2763736_2026-07-03T01:55:35.830278+00:00,2763736,BTC,2026-07-03,2026-07-03T01:55:35.830278+00:00,4.4,0.29,0.28500000000000003,0.004999999999999949,0.017241499999999823,3.4483,0,-1.0,-1.002,-1.002007014,,,0.1% Demonstration Scenario,0.001,-1.0010069999999998,False
2764051_2026-07-03T02:40:35.841703+00:00,2764051,BTC,2026-07-03,2026-07-03T02:40:35.841703+00:00,4.4,0.4,0.395,0.0050000000000000044,0.012500000000000011,2.5,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2764156_2026-07-03T03:10:36.337105+00:00,2764156,BTC,2026-07-03,2026-07-03T03:10:36.337105+00:00,4.39,0.06,0.055,0.0049999999999999975,0.08333349999999995,16.6667,0,-1.0,-1.002,-1.002002004,,,0.1% Demonstration Scenario,0.001,-1.0010019999999997,False
2764268_2026-07-03T03:40:38.049355+00:00,2764268,BTC,2026-07-03,2026-07-03T03:40:38.049355+00:00,4.37,0.06,0.055,0.0049999999999999975,0.08333349999999995,16.6667,0,-1.0,-1.002,-1.002002004,,,0.1% Demonstration Scenario,0.001,-1.0010019999999997,False
2764331_2026-07-03T03:55:38.107675+00:00,2764331,BTC,2026-07-03,2026-07-03T03:55:38.107675+00:00,4.36,0.28,0.275,0.0050000000000000044,0.017857000000000015,3.5714,1,2.5714,2.5694,2.569408016,,,0.1% Demonstration Scenario,0.001,2.570408,False
2764743_2026-07-03T04:10:35.831169+00:00,2764743,BTC,2026-07-03,2026-07-03T04:10:35.831169+00:00,4.4,0.05,0.045,0.0050000000000000044,0.10000000000000009,20.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2764792_2026-07-03T04:25:37.516128+00:00,2764792,BTC,2026-07-03,2026-07-03T04:25:37.516128+00:00,4.37,0.34,0.335,0.0050000000000000044,0.014706000000000012,2.9412,1,1.9412,1.9392,1.9391919839999998,,,0.1% Demonstration Scenario,0.001,1.940192,False
2764947_2026-07-03T04:55:37.489405+00:00,2764947,BTC,2026-07-03,2026-07-03T04:55:37.489405+00:00,4.38,0.02,0.015,0.005000000000000001,0.25000000000000006,50.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2766161_2026-07-03T06:40:37.535735+00:00,2766161,BTC,2026-07-03,2026-07-03T06:40:37.535735+00:00,4.37,0.04,0.035,0.0049999999999999975,0.12499999999999994,25.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2766389_2026-07-03T07:55:36.918483+00:00,2766389,BTC,2026-07-03,2026-07-03T07:55:36.918483+00:00,4.38,0.19,0.185,0.0050000000000000044,0.026316000000000023,5.2632,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
2766514_2026-07-03T08:40:36.865026+00:00,2766514,BTC,2026-07-03,2026-07-03T08:40:36.865026+00:00,4.39,0.2,0.195,0.0050000000000000044,0.025000000000000022,5.0,1,4.0,3.998,3.998,,,0.1% Demonstration Scenario,0.001,3.999,False
2766648_2026-07-03T09:25:36.860299+00:00,2766648,BTC,2026-07-03,2026-07-03T09:25:36.860299+00:00,4.39,0.27,0.265,0.0050000000000000044,0.018518500000000018,3.7037,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2766677_2026-07-03T09:40:36.369734+00:00,2766677,BTC,2026-07-03,2026-07-03T09:40:36.369734+00:00,4.39,0.04,0.035,0.0049999999999999975,0.12499999999999994,25.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2766900_2026-07-03T10:10:36.898219+00:00,2766900,BTC,2026-07-03,2026-07-03T10:10:36.898219+00:00,4.39,0.32,0.315,0.0050000000000000044,0.015625000000000014,3.125,1,2.125,2.123,2.123,,,0.1% Demonstration Scenario,0.001,2.124,False
2767513_2026-07-03T10:55:36.891824+00:00,2767513,BTC,2026-07-03,2026-07-03T10:55:36.891824+00:00,4.39,0.14,0.135,0.0050000000000000044,0.03571450000000003,7.1429,0,-1.0,-1.002,-1.0020060120000003,,,0.1% Demonstration Scenario,0.001,-1.001006,False
2767905_2026-07-03T11:25:37.980421+00:00,2767905,BTC,2026-07-03,2026-07-03T11:25:37.980421+00:00,4.37,0.35,0.345,0.0050000000000000044,0.014285500000000012,2.8571,0,-1.0,-1.002,-1.0019849699999999,,,0.1% Demonstration Scenario,0.001,-1.0009849999999998,False
2767935_2026-07-03T11:40:36.786299+00:00,2767935,BTC,2026-07-03,2026-07-03T11:40:36.786299+00:00,4.39,0.03,0.025,0.0049999999999999975,0.1666664999999999,33.3333,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2768466_2026-07-03T12:40:36.330740+00:00,2768466,BTC,2026-07-03,2026-07-03T12:40:36.330740+00:00,4.39,0.32,0.315,0.0050000000000000044,0.015625000000000014,3.125,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2768658_2026-07-03T13:25:35.807718+00:00,2768658,BTC,2026-07-03,2026-07-03T13:25:35.807718+00:00,4.4,0.28,0.27,0.010000000000000009,0.03571400000000003,3.5714,1,2.5714,2.5694,2.569408016,,,0.1% Demonstration Scenario,0.001,2.570408,False
2768686_2026-07-03T13:40:35.864544+00:00,2768686,BTC,2026-07-03,2026-07-03T13:40:35.864544+00:00,4.4,0.12,0.11499999999999999,0.0050000000000000044,0.04166650000000004,8.3333,1,7.3333,7.3313,7.331304008,,,0.1% Demonstration Scenario,0.001,7.332304,False
2768837_2026-07-03T13:55:37.205090+00:00,2768837,BTC,2026-07-03,2026-07-03T13:55:37.205090+00:00,4.38,0.31,0.305,0.0050000000000000044,0.016129000000000015,3.2258,0,-1.0,-1.002,-1.0019979959999998,,,0.1% Demonstration Scenario,0.001,-1.0009979999999998,False
2769371_2026-07-03T15:40:36.296843+00:00,2769371,BTC,2026-07-03,2026-07-03T15:40:36.296843+00:00,4.4,0.14,0.135,0.0050000000000000044,0.03571450000000003,7.1429,0,-1.0,-1.002,-1.0020060120000003,,,0.1% Demonstration Scenario,0.001,-1.001006,False
2770083_2026-07-03T16:40:36.381175+00:00,2770083,BTC,2026-07-03,2026-07-03T16:40:36.381175+00:00,4.39,0.24,0.235,0.0050000000000000044,0.020833500000000015,4.1667,0,-1.0,-1.002,-1.0020080159999998,,,0.1% Demonstration Scenario,0.001,-1.0010079999999997,False
2771040_2026-07-03T17:25:36.360667+00:00,2771040,BTC,2026-07-03,2026-07-03T17:25:36.360667+00:00,4.39,0.08,0.07500000000000001,0.0049999999999999906,0.06249999999999988,12.5,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2771178_2026-07-03T17:55:37.711183+00:00,2771178,BTC,2026-07-03,2026-07-03T17:55:37.711183+00:00,4.37,0.18,0.175,0.0050000000000000044,0.027778000000000025,5.5556,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
2771478_2026-07-03T18:10:36.896784+00:00,2771478,BTC,2026-07-03,2026-07-03T18:10:36.896784+00:00,4.39,0.07,0.065,0.0050000000000000044,0.07142850000000006,14.2857,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2771626_2026-07-03T18:25:35.786973+00:00,2771626,BTC,2026-07-03,2026-07-03T18:25:35.786973+00:00,4.4,0.4,0.395,0.0050000000000000044,0.012500000000000011,2.5,1,1.5,1.498,1.498,,,0.1% Demonstration Scenario,0.001,1.499,False
2773248_2026-07-03T19:10:35.903171+00:00,2773248,BTC,2026-07-03,2026-07-03T19:10:35.903171+00:00,4.4,0.14,0.135,0.0050000000000000044,0.03571450000000003,7.1429,0,-1.0,-1.002,-1.0020060120000003,,,0.1% Demonstration Scenario,0.001,-1.001006,False
2774155_2026-07-03T21:25:36.306437+00:00,2774155,BTC,2026-07-03,2026-07-03T21:25:36.306437+00:00,4.39,0.04,0.035,0.0049999999999999975,0.12499999999999994,25.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2774199_2026-07-03T21:40:36.294501+00:00,2774199,BTC,2026-07-03,2026-07-03T21:40:36.294501+00:00,4.4,0.03,0.025,0.0049999999999999975,0.1666664999999999,33.3333,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2775359_2026-07-03T22:10:37.218041+00:00,2775359,BTC,2026-07-03,2026-07-03T22:10:37.218041+00:00,4.38,0.03,0.025,0.0049999999999999975,0.1666664999999999,33.3333,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2775444_2026-07-03T22:40:37.719610+00:00,2775444,BTC,2026-07-03,2026-07-03T22:40:37.719610+00:00,4.37,0.07,0.065,0.0050000000000000044,0.07142850000000006,14.2857,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2775521_2026-07-03T22:55:35.850079+00:00,2775521,BTC,2026-07-03,2026-07-03T22:55:35.850079+00:00,4.4,0.17,0.165,0.0050000000000000044,0.029412000000000025,5.8824,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
2777230_2026-07-03T23:10:35.785416+00:00,2777230,BTC,2026-07-03,2026-07-03T23:10:35.785416+00:00,4.4,0.21,0.20500000000000002,0.004999999999999977,0.023809499999999886,4.7619,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2777455_2026-07-03T23:55:35.802032+00:00,2777455,BTC,2026-07-03,2026-07-03T23:55:35.802032+00:00,4.4,0.019,0.014499999999999999,0.0045000000000000005,0.23684220000000003,52.6316,0,-1.0,-1.002,-1.0020004008,,,0.1% Demonstration Scenario,0.001,-1.0010004,False
2777564_2026-07-04T00:25:36.695648+00:00,2777564,BTC,2026-07-04,2026-07-04T00:25:36.695648+00:00,4.39,0.16,0.155,0.0050000000000000044,0.03125000000000003,6.25,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2777594_2026-07-04T00:40:35.797347+00:00,2777594,BTC,2026-07-04,2026-07-04T00:40:35.797347+00:00,4.4,0.04,0.035,0.0049999999999999975,0.12499999999999994,25.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2777910_2026-07-04T01:25:35.849461+00:00,2777910,BTC,2026-07-04,2026-07-04T01:25:35.849461+00:00,4.4,0.05,0.045,0.0050000000000000044,0.10000000000000009,20.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2777971_2026-07-04T01:40:37.165442+00:00,2777971,BTC,2026-07-04,2026-07-04T01:40:37.165442+00:00,4.38,0.27,0.265,0.0050000000000000044,0.018518500000000018,3.7037,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2778111_2026-07-04T02:25:37.023564+00:00,2778111,BTC,2026-07-04,2026-07-04T02:25:37.023564+00:00,4.38,0.05,0.045,0.0050000000000000044,0.10000000000000009,20.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2778136_2026-07-04T02:40:35.790180+00:00,2778136,BTC,2026-07-04,2026-07-04T02:40:35.790180+00:00,4.4,0.2,0.195,0.0050000000000000044,0.025000000000000022,5.0,1,4.0,3.998,3.998,,,0.1% Demonstration Scenario,0.001,3.999,False
2778367_2026-07-04T03:10:35.792281+00:00,2778367,BTC,2026-07-04,2026-07-04T03:10:35.792281+00:00,4.4,0.13,0.125,0.0050000000000000044,0.03846150000000004,7.6923,1,6.6923,6.6903,6.690301002000001,,,0.1% Demonstration Scenario,0.001,6.691301,False
2778391_2026-07-04T03:25:35.849865+00:00,2778391,BTC,2026-07-04,2026-07-04T03:25:35.849865+00:00,4.4,0.39,0.385,0.0050000000000000044,0.01282050000000001,2.5641,1,1.5641,1.5621,1.562101002,,,0.1% Demonstration Scenario,0.001,1.563101,False
2778501_2026-07-04T03:55:38.022194+00:00,2778501,BTC,2026-07-04,2026-07-04T03:55:38.022194+00:00,4.37,0.03,0.025,0.0049999999999999975,0.1666664999999999,33.3333,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2780424_2026-07-04T05:10:37.857926+00:00,2780424,BTC,2026-07-04,2026-07-04T05:10:37.857926+00:00,4.37,0.02,0.018500000000000003,0.0014999999999999979,0.0749999999999999,50.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2780454_2026-07-04T05:25:37.461683+00:00,2780454,BTC,2026-07-04,2026-07-04T05:25:37.461683+00:00,4.38,0.04,0.035,0.0049999999999999975,0.12499999999999994,25.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2780542_2026-07-04T05:55:35.880397+00:00,2780542,BTC,2026-07-04,2026-07-04T05:55:35.880397+00:00,4.4,0.04,0.035,0.0049999999999999975,0.12499999999999994,25.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2780752_2026-07-04T06:25:38.364559+00:00,2780752,BTC,2026-07-04,2026-07-04T06:25:38.364559+00:00,4.36,0.04,0.035,0.0049999999999999975,0.12499999999999994,25.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2781426_2026-07-04T07:40:37.227567+00:00,2781426,BTC,2026-07-04,2026-07-04T07:40:37.227567+00:00,4.38,0.12,0.11499999999999999,0.0050000000000000044,0.04166650000000004,8.3333,0,-1.0,-1.002,-1.001995992,,,0.1% Demonstration Scenario,0.001,-1.0009959999999998,False
2781558_2026-07-04T08:10:37.806003+00:00,2781558,BTC,2026-07-04,2026-07-04T08:10:37.806003+00:00,4.37,0.07,0.065,0.0050000000000000044,0.07142850000000006,14.2857,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2781803_2026-07-04T09:10:35.829969+00:00,2781803,BTC,2026-07-04,2026-07-04T09:10:35.829969+00:00,4.4,0.15,0.14500000000000002,0.004999999999999977,0.03333349999999984,6.6667,0,-1.0,-1.002,-1.0020050099999998,,,0.1% Demonstration Scenario,0.001,-1.0010049999999997,False
2781839_2026-07-04T09:25:36.281088+00:00,2781839,BTC,2026-07-04,2026-07-04T09:25:36.281088+00:00,4.4,0.07,0.065,0.0050000000000000044,0.07142850000000006,14.2857,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2781874_2026-07-04T09:40:36.293215+00:00,2781874,BTC,2026-07-04,2026-07-04T09:40:36.293215+00:00,4.4,0.12,0.11499999999999999,0.0050000000000000044,0.04166650000000004,8.3333,0,-1.0,-1.002,-1.001995992,,,0.1% Demonstration Scenario,0.001,-1.0009959999999998,False
2782071_2026-07-04T10:10:37.672384+00:00,2782071,BTC,2026-07-04,2026-07-04T10:10:37.672384+00:00,4.37,0.16,0.155,0.0050000000000000044,0.03125000000000003,6.25,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2782169_2026-07-04T10:40:35.812496+00:00,2782169,BTC,2026-07-04,2026-07-04T10:40:35.812496+00:00,4.4,0.38,0.375,0.0050000000000000044,0.013158000000000012,2.6316,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
2782860_2026-07-04T11:25:37.385470+00:00,2782860,BTC,2026-07-04,2026-07-04T11:25:37.385470+00:00,4.38,0.1,0.095,0.0050000000000000044,0.050000000000000044,10.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2783265_2026-07-04T12:25:35.792530+00:00,2783265,BTC,2026-07-04,2026-07-04T12:25:35.792530+00:00,4.4,0.34,0.335,0.0050000000000000044,0.014706000000000012,2.9412,1,1.9412,1.9392,1.9391919839999998,,,0.1% Demonstration Scenario,0.001,1.940192,False
2783566_2026-07-04T13:10:15.300404+00:00,2783566,BTC,2026-07-04,2026-07-04T13:10:15.300404+00:00,4.74,0.05,0.045,0.0050000000000000044,0.10000000000000009,20.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2783694_2026-07-04T13:40:14.710091+00:00,2783694,BTC,2026-07-04,2026-07-04T13:40:14.710091+00:00,4.75,0.05,0.045,0.0050000000000000044,0.10000000000000009,20.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
